book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,book_idx
201,6411961,6411961,6600281,208,385504225,9780385504220.0,Dan Brown,2009.0,The Lost Symbol,"The Lost Symbol (Robert Langdon, #3)",eng,3.66,369428,404982,24199,11293,40545,120122,136545,96477,https://images.gr-assets.com/books/1358274396m/6411961.jpg,https://images.gr-assets.com/books/1358274396s/6411961.jpg,-0.33443707,0.9094897,-0.46868572,0.48374113,0.4506947,0.41296837,0.39044684,0.50393456,0.33791068,-0.5147594,0.39766207,-0.42437238,0.4576057,-0.37772354,0.46695384,-0.49669814,-0.5349574,0.47423825,0.43836057,-0.41816095,-0.40359843,-0.38490415,0.38199908,-0.4453557,0.4710511,-0.4721963,0.30767846,0.5000517,1.0099046,-0.30040166,0.4529688,-0.25930235,200
202,6339664,6339664,6525609,91,1416989412,9781416989420.0,Becca Fitzpatrick,2009.0,"Hush, Hush","Hush, Hush (Hush, Hush, #1)",en-US,4.0,448166,461802,21871,19338,33543,82544,120204,206173,https://images.gr-assets.com/books/1358261334m/6339664.jpg,https://images.gr-assets.com/books/1358261334s/6339664.jpg,-0.509056,0.86496323,-0.36075357,0.43128875,0.44294655,0.55057555,0.54259723,0.4263715,0.589672,-0.5145601,0.4984021,-0.40728968,0.48042202,-0.2994359,0.46945128,-0.5267385,-0.45162198,0.5067219,0.4749161,-0.41286594,-0.50250155,-0.37956443,0.18966775,-0.40526748,0.45927092,-0.45379242,0.24309216,0.40942022,0.80516195,-0.26642495,0.4425736,-0.11624919,201
203,11505797,11505797,16441531,85,,,Jamie McGuire,2011.0,Beautiful Disaster,"Beautiful Disaster (Beautiful, #1)",eng,4.15,418309,442696,25298,17185,23298,61993,115123,225097,https://images.gr-assets.com/books/1358259032m/11505797.jpg,https://images.gr-assets.com/books/1358259032s/11505797.jpg,-0.6476157,0.9407576,-0.4287386,0.47867736,0.4791041,0.5294774,0.66171503,0.45586437,0.72127944,-0.55821425,0.49829274,-0.41620433,0.48101777,0.047304872,0.4329656,-0.48333713,-0.54173565,0.4552661,0.5369944,-0.44398302,-0.53271514,-0.4177761,0.2733822,-0.42637834,0.48210534,-0.47777542,0.32545736,0.43337932,0.7349769,0.082526736,0.31872705,-0.49621448,202
204,5326,5326,3097440,2380,1561797464,9781561797460.0,Charles Dickens,1843.0,A Christmas Carol,A Christmas Carol,,4.02,394540,441396,11568,6737,21415,93906,153823,165515,https://images.gr-assets.com/books/1406512317m/5326.jpg,https://images.gr-assets.com/books/1406512317s/5326.jpg,-0.43920583,0.18978518,-0.54901797,0.58830947,0.6196282,0.44087574,0.21001807,0.61180604,0.22995135,-0.610462,0.47222203,-0.54645944,0.5642784,-0.56339544,0.57806516,-0.60364085,-0.6563039,0.60794,0.5599692,-0.5538589,-0.42240497,-0.61245126,0.6077936,-0.50684494,0.60651714,-0.6592891,0.48684746,0.56506974,-0.21272828,-0.5481135,0.6090063,-0.42843705,203
205,43763,43763,873132,189,345476875,9780345476880.0,Anne Rice,1976.0,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,372566,393941,7951,7519,22377,84804,137659,141582,https://images.gr-assets.com/books/1380631642m/43763.jpg,https://images.gr-assets.com/books/1380631642s/43763.jpg,-0.40823153,0.27116215,-0.5131075,0.5682196,0.5518326,0.42251095,0.29196295,0.6248193,0.23898646,-0.62683284,0.5183445,-0.5749983,0.5426055,-0.42868492,0.59449226,-0.5937528,-0.65853053,0.5837793,0.5093656,-0.51095337,-0.46057096,-0.5648511,0.5255409,-0.49032798,0.5506341,-0.6165795,0.46441448,0.5672545,0.35667208,-0.4542424,0.61057657,-0.38086435,204
206,10507293,10507293,15413183,93,62059939,9780062059930.0,Kiera Cass,2012.0,The Selection,"The Selection (The Selection, #1)",en-US,4.15,505340,539091,35681,13841,25349,83692,158716,257493,https://images.gr-assets.com/books/1322103400m/10507293.jpg,https://images.gr-assets.com/books/1322103400s/10507293.jpg,-0.5588787,0.8740791,-0.4312891,0.45297542,0.46938598,0.52831864,0.60186386,0.45411685,0.55033576,-0.5456708,0.52238554,-0.43543985,0.48643762,-0.3026871,0.4836412,-0.48220494,-0.55264086,0.48055032,0.47906047,-0.45954257,-0.5444701,-0.3508962,0.27678418,-0.4508024,0.48755172,-0.554229,0.25559387,0.47965664,0.8751419,-0.2592174,0.48040527,-0.108680084,205
207,6853,6853,1486401,109,312362080,9780312362090.0,Janet Evanovich,1994.0,One for the Money,"One for the Money (Stephanie Plum, #1)",en-US,4.03,391007,403315,13050,9176,19657,80319,133454,160709,https://images.gr-assets.com/books/1316730230m/6853.jpg,https://images.gr-assets.com/books/1316730230s/6853.jpg,-0.3485974,0.59991735,-0.45889407,0.46667546,0.40532547,0.4885296,0.4818574,0.5588547,0.45992756,-0.56643075,0.4680458,-0.44961363,0.4848846,-0.38228616,0.46663335,-0.53545016,-0.57509804,0.523292,0.47484782,-0.4378674,-0.48540735,-0.4406709,0.4845288,-0.46090668,0.52055836,-0.5462004,0.39280725,0.4995207,0.7415268,-0.31781292,0.5111418,-0.37769705,206
208,6493208,6493208,6684634,66,1400052173,9781400052170.0,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,eng,4.04,377249,404440,28624,10782,18237,70339,151226,153856,https://images.gr-assets.com/books/1327878144m/6493208.jpg,https://images.gr-assets.com/books/1327878144s/6493208.jpg,-0.35864225,0.11639142,-0.57957286,0.54736453,0.5330077,0.4124638,0.22140577,0.55797535,0.16444063,-0.58213925,0.42315596,-0.5390702,0.5724098,-0.5295235,0.57316315,-0.5089267,-0.62478167,0.5560984,0.55445933,-0.5548969,-0.44134507,-0.5523046,0.54711133,-0.5103476,0.5636219,-0.6152051,0.5236762,0.5677744,0.15364316,-0.56347436,0.60561216,-0.3941728,207
209,23807,23807,22533,187,99446782,9780099446780.0,Thomas Harris,1988.0,The Silence of the Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,351107,366112,3866,10268,12845,55427,123652,163920,https://images.gr-assets.com/books/1390426249m/23807.jpg,https://images.gr-assets.com/books/1390426249s/23807.jpg,-0.30585605,-0.0766483,-0.51204014,0.5805347,0.49900404,0.4260531,0.25152248,0.5806531,0.31184387,-0.6246482,0.5330801,-0.5940369,0.5652549,-0.48455343,0.57270026,-0.53145164,-0.6329363,0.59060436,0.5731242,-0.5169367,-0.45438024,-0.5866713,0.5358295,-0.57063866,0.564902,-0.6205633,0.5138378,0.58516604,0.19317625,-0.47101152,0.5928286,-0.3495541,208
210,345627,345627,335933,132,159514174X,9781595141740.0,Richelle Mead,2007.0,,"Vampire Academy (Vampire Academy, #1)",en-US,4.14,248283,455151,19720,12535,22043,73357,129382,217834,https://images.gr-assets.com/books/1361098973m/345627.jpg,https://images.gr-assets.com/books/1361098973s/345627.jpg,-0.5142781,0.76425034,-0.4274492,0.45591408,0.48355374,0.560707,0.6063904,0.4671631,0.574656,-0.52668536,0.5569985,-0.46482924,0.43578428,-0.33782348,0.4974088,-0.5263054,-0.56217223,0.5258452,0.47469103,-0.46378654,-0.5382374,-0.40227297,0.17369449,-0.47504976,0.51726204,-0.56799537,0.27202296,0.4787694,0.7918433,-0.33375505,0.5230815,-0.0802399,209
211,40102,40102,1180927,116,316010669,9780316010660.0,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196,360338,12215,6804,20128,85934,139947,107525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.38431802,0.28254747,-0.515607,0.5076266,0.4826299,0.45353502,0.32786322,0.5261529,0.29848504,-0.5717558,0.46008438,-0.5316132,0.545807,-0.4543713,0.5427435,-0.50727105,-0.5772843,0.52208936,0.4652432,-0.54090995,-0.431663,-0.5183351,0.51976407,-0.46460125,0.52402514,-0.59674704,0.4493242,0.49354914,0.41002896,-0.4566702,0.51916367,-0.359149,210
212,6867,6867,2307233,155,038572179X,9780385721790.0,Ian McEwan,2001.0,Atonement,Atonement,eng,3.88,347006,365658,14815,11473,25462,77135,134788,116800,https://images.gr-assets.com/books/1320449708m/6867.jpg,https://images.gr-assets.com/books/1320449708s/6867.jpg,-0.3003913,-0.08477892,-0.550704,0.51957756,0.57799375,0.32974234,0.08058532,0.6044866,0.05387717,-0.60920906,0.4033559,-0.55025893,0.54879653,-0.49450114,0.5194597,-0.48711088,-0.6110605,0.5929747,0.5220525,-0.5107381,-0.36459365,-0.55417687,0.56399983,-0.44660476,0.5478091,-0.6273095,0.49498567,0.5534935,-0.2583644,-0.5335798,0.5858111,-0.43518394,211
213,485894,485894,2373750,1316,553213695,9780553213690.0,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,The Metamorphosis,eng,3.78,364933,414533,10252,15430,33226,98774,146297,120806,https://images.gr-assets.com/books/1359061917m/485894.jpg,https://images.gr-assets.com/books/1359061917s/485894.jpg,-0.28278205,-0.901074,-0.5314377,0.5175833,0.5285282,0.4451928,0.13739651,0.5399058,0.30213025,-0.5788988,0.39326715,-0.53809047,0.49743122,-0.58658916,0.5402215,-0.5499636,-0.57048535,0.5608983,0.55880505,-0.5147291,-0.41645136,-0.5989869,0.49354407,-0.524017,0.54193175,-0.5640907,0.56814456,0.56228304,-1.6303895,-0.59140754,0.5467098,-0.5340933,212
214,561456,561456,2936530,94,141382899,9780141382890.0,Rick Riordan,2007.0,The Titan's Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,446668,486262,15418,1863,7934,65220,162371,248874,https://images.gr-assets.com/books/1361038385m/561456.jpg,https://images.gr-assets.com/books/1361038385s/561456.jpg,-0.5657078,0.7385343,-0.5220416,0.464163,0.5452168,0.5230487,0.67644995,0.4902395,0.58029205,-0.61669016,0.5712331,-0.50569785,0.48127848,-0.48946315,0.59372616,-0.5712566,-0.53644854,0.552059,0.51729,-0.55275965,-0.51147217,-0.34017664,0.33580422,-0.47376022,0.5412266,-0.5706558,0.3886538,0.5628968,0.74750626,-0.3985161,0.52836317,0.24972424,213
215,9969571,9969571,14863741,112,030788743X,9780307887440.0,Ernest Cline,2011.0,,Ready Player One,eng,4.31,349423,421819,52120,5150,12928,48285,134107,221349,https://images.gr-assets.com/books/1500930947m/9969571.jpg,https://images.gr-assets.com/books/1500930947s/9969571.jpg,-0.31472948,0.1650345,-0.5997033,0.5673902,0.54499644,0.4688043,0.46489424,0.57184714,0.43739554,-0.6487534,0.59172857,-0.5938953,0.6211831,-0.48855156,0.639113,-0.59967935,-0.6827127,0.59234774,0.5815487,-0.58498216,-0.4860235,-0.5057364,0.5530077,-0.56857634,0.5490012,-0.66441816,0.46282718,0.5928655,0.8657768,-0.4771451,0.58742744,-0.16889907,214
216,3153910,3153910,3175590,90,1554681723,9781554681720.0,Garth Stein,2006.0,The Art of Racing in the Rain,The Art of Racing in the Rain,eng,4.19,327409,354319,32021,4808,13901,53780,118166,163664,https://images.gr-assets.com/books/1377206302m/3153910.jpg,https://images.gr-assets.com/books/1377206302s/3153910.jpg,-0.42421505,0.43370354,-0.55150586,0.5674403,0.53743714,0.4431884,0.3092187,0.55245394,0.19623336,-0.617927,0.44346276,-0.55492204,0.5515408,-0.44346505,0.61355895,-0.50995594,-0.6239564,0.6279189,0.54893416,-0.5953922,-0.4907807,-0.5095554,0.5172586,-0.4777572,0.5857167,-0.65459484,0.47700286,0.585629,0.6011339,-0.48412585,0.60457295,-0.38243434,215
217,21996,21996,3486041,70,739303406,9780739303400.0,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,309385,350607,25846,6687,18709,69012,135360,120839,https://images.gr-assets.com/books/1312066724m/21996.jpg,https://images.gr-assets.com/books/1312066724s/21996.jpg,-0.3291085,-0.2130777,-0.5693237,0.539688,0.55928653,0.40781003,0.22511417,0.56295013,0.23280418,-0.6200576,0.42168307,-0.5409966,0.57535934,-0.4875536,0.59373206,-0.5455336,-0.61102873,0.5717614,0.5322861,-0.5229561,-0.44237095,-0.58373976,0.52957994,-0.49628454,0.5933802,-0.6298183,0.53177035,0.5408248,-0.14056812,-0.5553016,0.5780797,-0.41051325,216
218,13572249,20448515,18973111,96,425263908,9780425263910.0,Sylvia Day,2012.0,Bared to You,"Bared to You (Crossfire, #1)",eng,4.19,222678,386136,16748,9867,18983,55554,104657,197075,https://images.gr-assets.com/books/1477803272m/13572249.jpg,https://images.gr-assets.com/books/1477803272s/13572249.jpg,-0.58442676,0.74372333,-0.4801383,0.49725324,0.4768207,0.5389171,0.5627544,0.4868039,0.64189374,-0.54427505,0.47262007,-0.45179722,0.48017874,-0.05891621,0.43670246,-0.46189955,-0.53942984,0.5142613,0.5355164,-0.45183048,-0.49970105,-0.45019355,0.36597195,-0.4574383,0.47986066,-0.49798962,0.39530537,0.47692904,0.4990814,-0.009093439,0.36745194,-0.52231526,217
219,11127,11127,781271,270,66238501,9780066238500.0,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,376385,401676,8871,3772,12192,59975,133056,192681,https://images.gr-assets.com/books/1449868701m/11127.jpg,https://images.gr-assets.com/books/1449868701s/11127.jpg,-0.4888261,0.72480386,-0.5752797,0.5774645,0.6192642,0.43589643,0.33767632,0.61166257,0.13476427,-0.6299734,0.43821326,-0.5594047,0.54298156,-0.5363859,0.58508074,-0.6046762,-0.6761986,0.57088804,0.53129375,-0.60826594,-0.473748,-0.50667816,0.5504802,-0.45590547,0.62195915,-0.70920825,0.5032991,0.58410805,0.11595422,-0.5532883,0.6034011,-0.35738695,218
220,3609760,3609760,3652511,20,316043133,9780316043140.0,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,291411,291899,532,6862,11019,48008,67939,158071,https://images.gr-assets.com/books/1352539022m/3609760.jpg,https://images.gr-assets.com/books/1352539022s/3609760.jpg,-0.4380855,0.77560365,-0.42821792,0.4580725,0.44057533,0.4306156,0.40985423,0.5042404,0.34126273,-0.49048164,0.42618626,-0.4348637,0.43101457,-0.28013426,0.44546434,-0.4736946,-0.5183225,0.46654907,0.471083,-0.46940687,-0.46500105,-0.42682233,0.3822642,-0.38640833,0.44838896,-0.5123681,0.33865437,0.43733403,0.66221446,-0.26200858,0.46128833,-0.3618899,219
221,60748,60748,59104,74,1558743669,9781558743660.0,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive","A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,311543,321298,13729,7819,16453,57341,98786,140899,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.4059796,0.68091404,-0.46692735,0.5001086,0.5117568,0.4248907,0.4020067,0.5035877,0.3479066,-0.5230922,0.462769,-0.4813445,0.5107029,-0.42065844,0.4959559,-0.5079615,-0.582894,0.5495631,0.5175786,-0.51706177,-0.46895978,-0.4736338,0.4487941,-0.43313393,0.51968235,-0.5198862,0.38744852,0.526782,0.6648462,-0.36689025,0.514017,-0.3827,220
222,7869,7869,859111,143,752864327,9780752864330.0,Robert Ludlum,1980.0,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122,336212,3899,10266,17695,65161,118463,124627,https://images.gr-assets.com/books/1335860740m/7869.jpg,https://images.gr-assets.com/books/1335860740s/7869.jpg,-0.31128308,0.07719272,-0.5313952,0.5786761,0.45402673,0.51665205,0.28328356,0.563376,0.40182862,-0.56299525,0.526968,-0.53250545,0.5430447,-0.5279016,0.5730309,-0.53090686,-0.59842086,0.5888794,0.5469664,-0.5047974,-0.4169372,-0.5501001,0.5504719,-0.57112616,0.5364339,-0.5813437,0.465915,0.5421208,0.36376885,-0.4345768,0.54449224,-0.33511475,221
223,249747,249747,1334778,163,786817879,9780786817870.0,Eoin Colfer,2001.0,Artemis Fowl,"Artemis Fowl (Artemis Fowl, #1)",eng,3.82,386923,399165,8384,14473,30894,94950,129607,129241,https://images.gr-assets.com/books/1327945104m/249747.jpg,https://images.gr-assets.com/books/1327945104s/249747.jpg,-0.41770825,0.004827025,-0.56523633,0.46735927,0.4817645,0.43510926,0.5568572,0.46281248,0.51077366,-0.55298907,0.5347315,-0.5045188,0.46623397,-0.4725606,0.56613106,-0.5208149,-0.485387,0.5534289,0.5398481,-0.5007985,-0.46009052,-0.40138435,0.43645692,-0.46704862,0.5218329,-0.5636697,0.42524937,0.5372005,0.36685088,-0.40737787,0.5151416,-0.11548145,222
224,6487308,6487308,6678670,97,385738935,9780385738930.0,Lauren Kate,2009.0,Fallen,"Fallen (Fallen, #1)",en-US,3.74,395296,408108,17725,23594,41578,94145,107149,141642,https://images.gr-assets.com/books/1440619649m/6487308.jpg,https://images.gr-assets.com/books/1440619649s/6487308.jpg,-0.5149711,0.71358055,-0.41425988,0.4547326,0.42621595,0.56069475,0.5524627,0.4286431,0.59933937,-0.49119973,0.47275233,-0.4147247,0.4645266,-0.3620962,0.43803507,-0.47726065,-0.48087406,0.4935864,0.49684832,-0.4242834,-0.51787496,-0.40580925,0.26217565,-0.3870349,0.44857866,-0.49525315,0.30176857,0.42322528,0.6865658,-0.3295452,0.48364446,-0.23282056,223
225,4406,4406,2574991,81,142000655,9780142000660.0,John Steinbeck,1952.0,East of Eden  ,East of Eden,eng,4.35,320919,336682,14454,4183,9409,39153,96741,187196,https://images.gr-assets.com/books/1441547516m/4406.jpg,https://images.gr-assets.com/books/1441547516s/4406.jpg,-0.34033778,-0.1614299,-0.5900527,0.60925364,0.58185494,0.38094807,0.039045036,0.65958035,0.0072100926,-0.6335889,0.40156695,-0.5916197,0.6017286,-0.54859644,0.62583023,-0.5698743,-0.6919445,0.68056595,0.59500825,-0.59593874,-0.45154145,-0.6563114,0.64130133,-0.5576437,0.6237712,-0.6882224,0.5752187,0.64389044,-0.37549976,-0.5835213,0.6225768,-0.44536802,224
226,5886881,5886881,6873353,131,307341569,9780307341560.0,Gillian Flynn,2009.0,Dark Places,Dark Places,eng,3.92,333452,386607,28784,5169,17975,89242,165108,109113,https://images.gr-assets.com/books/1354988288m/5886881.jpg,https://images.gr-assets.com/books/1354988288s/5886881.jpg,-0.4029693,0.3251168,-0.4992087,0.49056217,0.5449553,0.37041828,0.31160772,0.52211326,0.24170515,-0.58510506,0.438522,-0.50353575,0.52110445,-0.37509543,0.52844554,-0.47995046,-0.598084,0.50483334,0.47632673,-0.46162167,-0.47300273,-0.4440595,0.45458296,-0.450343,0.5065781,-0.5705802,0.41443512,0.5502234,0.5397328,-0.43451315,0.47585523,-0.2759008,225
227,5359,5359,137715,134,385339089,9780385339090.0,John Grisham,1993.0,The Client,The Client,eng,3.97,320083,325663,1917,2530,12566,79176,129019,102372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.21909718,0.60364646,-0.47165576,0.50545466,0.4041904,0.5021011,0.28740084,0.5738399,0.41532788,-0.54319084,0.47470224,-0.50548166,0.45285112,-0.46354163,0.5380697,-0.47324455,-0.580054,0.52775246,0.5281921,-0.50496703,-0.4418225,-0.4478577,0.52937895,-0.4761841,0.52704144,-0.54855067,0.4000078,0.48070487,0.80917037,-0.41803747,0.5168983,-0.3702211,226
228,228333,228333,221139,84,312291639,9780312291630.0,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)",eng,3.4,323762,328073,5121,17006,43014,116021,95951,56081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.33823237,0.75538206,-0.4424337,0.44301754,0.43277878,0.33008826,0.28607032,0.46674898,0.20332101,-0.50427985,0.34922865,-0.39658538,0.4496822,-0.3420061,0.46035513,-0.43797645,-0.5209843,0.43548903,0.47826397,-0.44337088,-0.43477136,-0.3883085,0.44891745,-0.35869774,0.44920233,-0.50180644,0.325214,0.4439598,0.8479029,-0.3441677,0.44048697,-0.36872488,227
229,24213,24213,2375385,845,451527747,9780451527740.0,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920,377190,7736,5294,17482,76985,127906,149523,https://images.gr-assets.com/books/1327872220m/24213.jpg,https://images.gr-assets.com/books/1327872220s/24213.jpg,-0.42032474,-0.34423453,-0.5555141,0.5618915,0.6432616,0.44473666,0.25561124,0.63732857,0.2766301,-0.6342057,0.5177705,-0.54713845,0.6016777,-0.5824908,0.592543,-0.5725338,-0.6755022,0.6191522,0.5412185,-0.5499148,-0.42168042,-0.5968673,0.5475253,-0.50166726,0.6043703,-0.6859669,0.55853915,0.60863346,-0.73926526,-0.6047493,0.63212097,-0.3551505,228
230,2156,2156,2534720,1451,192802631,9780192802640.0,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,Persuasion,eng,4.13,365425,402359,13117,6688,15653,71218,133222,175578,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.5119044,0.4602597,-0.6101527,0.536792,0.62479717,0.411212,0.24968475,0.60984355,0.24985328,-0.61556715,0.4142248,-0.56468326,0.5692374,-0.5452433,0.5789934,-0.55064005,-0.6196822,0.56564045,0.602706,-0.56339616,-0.43712735,-0.5006455,0.5522072,-0.46833423,0.625777,-0.5957161,0.5007992,0.5640615,0.09595721,-0.52452517,0.6039646,-0.44502893,229
